0,1,2,3,4,5
TN,Nashville,2020,Police,p20,"$207,222,100.00"
TN,Nashville,2021,General Fund,gf21,"$1,056,008,000.00"
TN,Nashville,2021,Police,p21,"$213,504,800.00"
TN,Nashville,2022,General Fund,gf22,"$1,135,078,000.00"
TN,Nashville,2022,Police,p22,"$235,977,600.00"
TN,Nashville,2023,General Fund,gf23,"$1,285,568,900.00"
TN,Nashville,2023,Police,p23,"$256,195,500.00"
TN,Nashville,2024,General Fund,,"$1,490,780,400.00"
TN,Nashville,2024,Police,,"$293,750,700.00"
TN,Nashville,2025,General Fund,,
TN,Nashville,2025,Police,,
TX,Abilene,2018,General Fund,gf18,"$92,352,000.00"
TX,Abilene,2018,Police,p18,"$27,672,520.00"
TX,Abilene,2019,General Fund,gf19,"$98,650,350.00"
TX,Abilene,2019,Police,p19,"$29,031,050.00"
TX,Abilene,2020,General Fund,gf20,"$106,523,080.00"
TX,Abilene,2020,Police,p20,"$30,362,070.00"
TX,Abilene,2021,General Fund,gf21,"$107,059,430.00"
TX,Abilene,2021,Police,p21,"$31,465,700.00"
TX,Abilene,2022,General Fund,gf22,"$110,770,872.00"
TX,Abilene,2022,Police,p22,"$33,285,195.00"
TX,Abilene,2023,General Fund,gf23,"$121,347,317.00"
TX,Abilene,2023,Police,p23,"$34,454,638.00"
TX,Abilene,2024,General Fund,,"$131,837,675.00"
TX,Abilene,2024,Police,,"$37,122,923.00"
TX,Abilene,2025,General Fund,,
TX,Abilene,2025,Police,,
TX,Amarillo,2018,General Fund,gf18,"$175,047,602.00"
TX,Amarillo,2018,Police,p18,"$40,318,095.00"
TX,Amarillo,2019,General Fund,gf19,"$185,751,940.00"
TX,Amarillo,2019,Police,p19,"$43,329,023.00"
TX,Amarillo,2020,General Fund,gf20,"$188,459,283.00"
TX,Amarillo,2020,Police,p20,"$43,579,313.00"
TX,Amarillo,2021,General Fund,gf21,"$192,199,325.00"
TX,Amarillo,2021,Police,p21,"$43,982,381.00"
TX,Amarillo,2022,General Fund,gf22,"$214,145,298.00"
TX,Amarillo,2022,Police,p22,"$45,814,022.00"
TX,Amarillo,2023,General Fund,gf23,"$239,300,951.00"
TX,Amarillo,2023,Police,p23,"$46,747,986.00"
TX,Amarillo,2024,General Fund,,"$250,645,985.00"
TX,Amarillo,2024,Police,,"$60,305,446.00"
TX,Amarillo,2025,General Fund,,
TX,Amarillo,2025,Police,,
TX,Austin,2018,General Fund,gf18,"$1,027,128,384.00"
TX,Austin,2018,Police,p18,"$402,535,817.00"
TX,Austin,2019,General Fund,gf19,"$1,030,109,508.00"
TX,Austin,2019,Police,p19,"$417,279,214.00"
TX,Austin,2020,General Fund,gf20,"$1,030,109,508.00"
TX,Austin,2020,Police,p20,"$434,475,745.00"
TX,Austin,2021,General Fund,gf21,"$1,090,943,549.00"
TX,Austin,2021,Police,p21,"$292,948,716.00"
TX,Austin,2022,General Fund,gf22,"$1,170,418,253.00"
TX,Austin,2022,Police,p22,"$443,066,534.00"
TX,Austin,2023,General Fund,gf23,"$1,179,833,670.00"
TX,Austin,2023,Police,p23,"$444,854,289.00"
TX,Austin,2024,General Fund,,"$1,259,753,658.00"
TX,Austin,2024,Police,,"$478,048,399.00"
TX,Austin,2025,General Fund,,
TX,Austin,2025,Police,,
TX,Brownsville,2018,General Fund,gf18,"$105,449,971.00"
TX,Brownsville,2018,Police,p18,"$31,226,212.00"
TX,Brownsville,2019,General Fund,gf19,"$102,165,318.00"
TX,Brownsville,2019,Police,p19,"$31,676,677.00"
TX,Brownsville,2020,General Fund,gf20,"$103,558,370.00"
TX,Brownsville,2020,Police,p20,"$31,111,714.00"
TX,Brownsville,2021,General Fund,gf21,"$109,457,994.00"
TX,Brownsville,2021,Police,p21,"$30,363,735.00"
TX,Brownsville,2022,General Fund,gf22,"$107,938,865.00"
TX,Brownsville,2022,Police,p22,"$30,983,291.00"
TX,Brownsville,2023,General Fund,gf23,"$125,763,811.00"
TX,Brownsville,2023,Police,p23,"$31,123,116.00"
TX,Brownsville,2024,General Fund,,
TX,Brownsville,2024,Police,,
TX,Brownsville,2025,General Fund,,
TX,Brownsville,2025,Police,,
TX,College Station,2018,General Fund,gf18,"$81,798,312.00"
TX,College Station,2018,Police,p18,"$23,026,482.00"
TX,College Station,2019,General Fund,gf19,"$83,734,611.00"
TX,College Station,2019,Police,p19,"$23,996,478.00"
TX,College Station,2020,General Fund,gf20,"$84,514,011.00"
TX,College Station,2020,Police,p20,"$24,892,431.00"
TX,College Station,2021,General Fund,gf21,"$81,787,255.00"
TX,College Station,2021,Police,p21,"$24,605,885.00"
TX,College Station,2022,General Fund,gf22,"$97,876,267.00"
TX,College Station,2022,Police,p22,"$26,456,384.00"
TX,College Station,2023,General Fund,gf23,"$110,290,218.00"
TX,College Station,2023,Police,p23,"$29,003,173.00"
TX,College Station,2024,General Fund,,
TX,College Station,2024,Police,,
TX,College Station,2025,General Fund,,
TX,College Station,2025,Police,,
TX,Converse,2018,General Fund,gf18,"$11,599,407.42"
TX,Converse,2018,Police,p18,"$4,529,081.80"
TX,Converse,2019,General Fund,gf19,"$12,683,000.00"
TX,Converse,2019,Police,p19,"$4,104,198.00"
TX,Converse,2020,General Fund,gf20,"$13,852,989.00"
TX,Converse,2020,Police,p20,"$4,593,375.00"
TX,Converse,2021,General Fund,gf21,"$15,678,500.00"
TX,Converse,2021,Police,p21,"$5,005,323.00"
TX,Converse,2022,General Fund,gf22,"$16,572,430.00"
TX,Converse,2022,Police,p22,"$5,273,919.00"
TX,Converse,2023,General Fund,gf23,"$17,294,138.00"
TX,Converse,2023,Police,p23,"$5,603,140.00"
TX,Converse,2024,General Fund,,
TX,Converse,2024,Police,,
TX,Converse,2025,General Fund,,
TX,Converse,2025,Police,,
TX,Corpus Christi,2018,General Fund,gf18,"$239,473,863.00"
TX,Corpus Christi,2018,Police,p18,"$75,129,198.00"
TX,Corpus Christi,2019,General Fund,gf19,"$253,419,204.00"
TX,Corpus Christi,2019,Police,p19,"$77,222,420.00"
TX,Corpus Christi,2020,General Fund,gf20,"$271,208,768.00"
TX,Corpus Christi,2020,Police,p20,"$80,933,540.00"
TX,Corpus Christi,2021,General Fund,gf21,"$265,391,785.00"
TX,Corpus Christi,2021,Police,p21,"$70,996,855.00"
TX,Corpus Christi,2022,General Fund,gf22,"$299,261,862.00"
TX,Corpus Christi,2022,Police,p22,"$73,277,037.00"
TX,Corpus Christi,2023,General Fund,gf23,"$329,299,474.00"
TX,Corpus Christi,2023,Police,p23,"$78,908,256.00"
TX,Corpus Christi,2024,General Fund,,"$352,866,791.00"
TX,Corpus Christi,2024,Police,,"$83,558,819.00"
TX,Corpus Christi,2025,General Fund,,
TX,Corpus Christi,2025,Police,,
TX,Dallas,2018,General Fund,gf18,"$1,276,420,942.00"
TX,Dallas,2018,Police,p18,"$493,198,453.00"
TX,Dallas,2019,General Fund,gf19,"$1,365,966,274.00"
TX,Dallas,2019,Police,p19,"$514,072,929.00"
TX,Dallas,2020,General Fund,gf20,"$1,438,089,000.00"
TX,Dallas,2020,Police,p20,"$516,967,195.00"
TX,Dallas,2021,General Fund,gf21,"$1,437,039,483.00"
TX,Dallas,2021,Police,p21,"$561,716,492.00"
TX,Dallas,2022,General Fund,gf22,"$1,535,050,000.00"
TX,Dallas,2022,Police,p22,"$592,997,878.00"
TX,Dallas,2023,General Fund,gf23,"$1,706,814,187.00"
TX,Dallas,2023,Police,p23,"$636,548,828.00"
TX,Dallas,2024,General Fund,,"$1,837,576,470.00"
TX,Dallas,2024,Police,,"$656,936,353.00"
TX,Dallas,2025,General Fund,,
TX,Dallas,2025,Police,,
TX,El Paso,2018,General Fund,gf18,"$398,113,862.00"
TX,El Paso,2018,Police,p18,"$128,874,864.00"
TX,El Paso,2019,General Fund,gf19,"$428,597,800.00"
TX,El Paso,2019,Police,p19,"$138,541,616.00"
TX,El Paso,2020,General Fund,gf20,"$457,944,931.00"
TX,El Paso,2020,Police,p20,"$146,883,449.00"
TX,El Paso,2021,General Fund,gf21,"$441,985,321.00"
TX,El Paso,2021,Police,p21,"$152,636,914.00"
TX,El Paso,2022,General Fund,gf22,"$476,230,863.00"
TX,El Paso,2022,Police,p22,"$161,991,630.00"
TX,El Paso,2023,General Fund,gf23,"$512,751,272.00"
TX,El Paso,2023,Police,p23,"$166,295,705.00"
TX,El Paso,2024,General Fund,,
TX,El Paso,2024,Police,,
TX,El Paso,2025,General Fund,,
TX,El Paso,2025,Police,,
TX,Galveston,2018,General Fund,gf18,"$54,190,013.00"
TX,Galveston,2018,Police,p18,"$19,681,685.00"
TX,Galveston,2019,General Fund,gf19,"$55,896,702.00"
TX,Galveston,2019,Police,p19,"$20,668,629.00"
TX,Galveston,2020,General Fund,gf20,"$59,448,504.00"
TX,Galveston,2020,Police,p20,"$20,990,148.00"
TX,Galveston,2021,General Fund,gf21,"$60,971,038.00"
TX,Galveston,2021,Police,p21,"$23,610,111.00"
TX,Galveston,2022,General Fund,gf22,"$64,025,652.00"
TX,Galveston,2022,Police,p22,"$23,745,913.00"
TX,Galveston,2023,General Fund,gf23,"$65,693,435.00"
TX,Galveston,2023,Police,p23,"$25,966,277.00"
TX,Galveston,2024,General Fund,,"$77,803,094.00"
TX,Galveston,2024,Police,,"$27,826,637.00"
TX,Galveston,2025,General Fund,,
TX,Galveston,2025,Police,,
TX,Garland,2018,General Fund,gf18,"$173,560,078.00"
TX,Garland,2018,Police,p18,"$51,991,609.00"
TX,Garland,2019,General Fund,gf19,"$178,173,842.00"
TX,Garland,2019,Police,p19,"$55,582,642.00"
TX,Garland,2020,General Fund,gf20,"$185,459,516.00"
TX,Garland,2020,Police,p20,"$57,916,602.00"
TX,Garland,2021,General Fund,gf21,"$185,014,862.00"
TX,Garland,2021,Police,p21,"$60,555,352.00"
TX,Garland,2022,General Fund,gf22,"$199,923,160.00"
TX,Garland,2022,Police,p22,"$62,318,563.00"
TX,Garland,2023,General Fund,gf23,"$214,095,687.00"
TX,Garland,2023,Police,p23,"$67,443,182.00"
TX,Garland,2024,General Fund,,
TX,Garland,2024,Police,,
TX,Garland,2025,General Fund,,
TX,Garland,2025,Police,,
TX,Harker Heights,2018,General Fund,gf18,"$20,400,900.00"
TX,Harker Heights,2018,Police,p18,"$6,352,500.00"
TX,Harker Heights,2019,General Fund,gf19,"$20,918,700.00"
TX,Harker Heights,2019,Police,p19,"$6,499,200.00"
TX,Harker Heights,2020,General Fund,gf20,"$21,630,700.00"
TX,Harker Heights,2020,Police,p20,"$6,762,300.00"
TX,Harker Heights,2021,General Fund,gf21,"$22,119,900.00"
TX,Harker Heights,2021,Police,p21,"$7,147,300.00"
TX,Harker Heights,2022,General Fund,gf22,"$30,795,500.00"
TX,Harker Heights,2022,Police,p22,"$7,766,300.00"
TX,Harker Heights,2023,General Fund,gf23,"$27,933,100.00"
TX,Harker Heights,2023,Police,p23,"$7,691,600.00"
TX,Harker Heights,2024,General Fund,,
TX,Harker Heights,2024,Police,,
TX,Harker Heights,2025,General Fund,,
TX,Harker Heights,2025,Police,,
TX,Houston,2018,General Fund,gf18,"$2,551,488,552.00"
TX,Houston,2018,Police,p18,"$827,310,800.00"
TX,Houston,2019,General Fund,gf19,"$2,670,607,442.00"
TX,Houston,2019,Police,p19,"$871,261,633.00"
TX,Houston,2020,General Fund,gf20,"$2,717,192,611.00"
TX,Houston,2020,Police,p20,"$899,879,053.00"
TX,Houston,2021,General Fund,gf21,"$2,683,167,572.00"
TX,Houston,2021,Police,p21,"$930,933,665.00"
TX,Houston,2022,General Fund,gf22,"$2,815,929,570.00"
TX,Houston,2022,Police,p22,"$955,813,489.00"
TX,Houston,2023,General Fund,gf23,"$3,048,748,387.00"
TX,Houston,2023,Police,p23,"$988,758,210.00"
TX,Houston,2024,General Fund,,"$2,916,622,547.00"
TX,Houston,2024,Police,,"$1,011,272,522.00"
TX,Houston,2025,General Fund,,
TX,Houston,2025,Police,,
TX,Irving,2018,General Fund,gf18,"$232,593,161.00"
TX,Irving,2018,Police,p18,"$59,710,585.00"
TX,Irving,2019,General Fund,gf19,"$234,771,863.00"
TX,Irving,2019,Police,p19,"$65,564,710.00"
TX,Irving,2020,General Fund,gf20,"$234,017,969.00"
TX,Irving,2020,Police,p20,"$70,698,309.00"
TX,Irving,2021,General Fund,gf21,"$232,864,119.00"
TX,Irving,2021,Police,p21,"$73,052,917.00"
TX,Irving,2022,General Fund,gf22,"$244,595,285.00"
TX,Irving,2022,Police,p22,"$74,427,782.00"
TX,Irving,2023,General Fund,gf23,"$261,088,547.00"
TX,Irving,2023,Police,p23,"$78,040,878.00"
TX,Irving,2024,General Fund,,
TX,Irving,2024,Police,,
TX,Irving,2025,General Fund,,
TX,Irving,2025,Police,,
TX,Kileen,2018,General Fund,gf18,"$82,128,036.00"
TX,Kileen,2018,Police,p18,"$28,201,335.00"
TX,Kileen,2019,General Fund,gf19,"$84,375,230.00"
TX,Kileen,2019,Police,p19,"$28,972,790.00"
TX,Kileen,2020,General Fund,gf20,"$86,613,600.00"
TX,Kileen,2020,Police,p20,"$33,842,115.00"
TX,Kileen,2021,General Fund,gf21,"$97,458,465.00"
TX,Kileen,2021,Police,p21,"$32,601,597.00"
TX,Kileen,2022,General Fund,gf22,"$106,325,799.00"
TX,Kileen,2022,Police,p22,"$35,574,566.00"
TX,Kileen,2023,General Fund,gf23,"$112,895,420.00"
TX,Kileen,2023,Police,p23,"$38,493,416.00"
TX,Kileen,2024,General Fund,,
TX,Kileen,2024,Police,,
TX,Kileen,2025,General Fund,,
TX,Kileen,2025,Police,,
TX,Laredo,2018,General Fund,gf18,"$194,475,730.00"
TX,Laredo,2018,Police,p18,"$71,105,118.00"
TX,Laredo,2019,General Fund,gf19,"$200,028,935.00"
TX,Laredo,2019,Police,p19,"$72,420,062.00"
TX,Laredo,2020,General Fund,gf20,"$206,709,452.00"
TX,Laredo,2020,Police,p20,"$73,979,437.00"
TX,Laredo,2021,General Fund,gf21,"$209,393,922.00"
TX,Laredo,2021,Police,p21,"$75,528,411.00"
TX,Laredo,2022,General Fund,gf22,"$222,153,188.00"
TX,Laredo,2022,Police,p22,"$77,794,021.00"
TX,Laredo,2023,General Fund,gf23,"$242,614,643.00"
TX,Laredo,2023,Police,p23,"$81,068,970.00"
TX,Laredo,2024,General Fund,,"$249,416,763.00"
TX,Laredo,2024,Police,,"$83,161,287.00"
TX,Laredo,2025,General Fund,,
TX,Laredo,2025,Police,,
TX,Live Oak,2018,General Fund,gf18,"$13,590,499.00"
TX,Live Oak,2018,Police,p18,"$3,768,115.00"
TX,Live Oak,2019,General Fund,gf19,"$14,238,512.00"
TX,Live Oak,2019,Police,p19,"$4,234,830.00"
TX,Live Oak,2020,General Fund,gf20,"$16,673,941.00"
TX,Live Oak,2020,Police,p20,"$4,562,662.00"
TX,Live Oak,2021,General Fund,gf21,"$14,728,988.00"
TX,Live Oak,2021,Police,p21,"$4,704,921.00"
TX,Live Oak,2022,General Fund,gf22,"$16,675,507.00"
TX,Live Oak,2022,Police,p22,"$4,925,958.00"
TX,Live Oak,2023,General Fund,gf23,"$20,542,609.00"
TX,Live Oak,2023,Police,p23,"$5,511,803.00"
TX,Live Oak,2024,General Fund,,
TX,Live Oak,2024,Police,,
TX,Live Oak,2025,General Fund,,
TX,Live Oak,2025,Police,,
TX,Lubbock,2018,General Fund,gf18,"$212,867,527.00"
TX,Lubbock,2018,Police,p18,"$67,073,581.00"
TX,Lubbock,2019,General Fund,gf19,"$221,471,238.00"
TX,Lubbock,2019,Police,p19,"$69,626,853.00"
TX,Lubbock,2020,General Fund,gf20,"$230,266,515.00"
TX,Lubbock,2020,Police,p20,"$72,913,743.00"
TX,Lubbock,2021,General Fund,gf21,"$230,841,853.00"
TX,Lubbock,2021,Police,p21,"$73,505,446.00"
TX,Lubbock,2022,General Fund,gf22,"$250,214,409.00"
TX,Lubbock,2022,Police,p22,"$77,305,055.00"
TX,Lubbock,2023,General Fund,gf23,"$275,302,832.00"
TX,Lubbock,2023,Police,p23,"$85,405,607.00"
TX,Lubbock,2024,General Fund,,"$287,008,654.00"
TX,Lubbock,2024,Police,,"$90,178,927.00"
TX,Lubbock,2025,General Fund,,
TX,Lubbock,2025,Police,,
TX,Mcallen,2018,General Fund,gf18,"$111,036,099.00"
TX,Mcallen,2018,Police,p18,"$33,588,265.00"
TX,Mcallen,2019,General Fund,gf19,"$115,549,558.00"
TX,Mcallen,2019,Police,p19,"$34,175,468.00"
TX,Mcallen,2020,General Fund,gf20,"$116,889,942.00"
TX,Mcallen,2020,Police,p20,"$35,309,435.00"
TX,Mcallen,2021,General Fund,gf21,"$122,926,196.00"
TX,Mcallen,2021,Police,p21,"$36,760,397.00"
TX,Mcallen,2022,General Fund,gf22,"$145,506,476.00"
TX,Mcallen,2022,Police,p22,"$37,443,261.00"
TX,Mcallen,2023,General Fund,gf23,"$139,580,285.00"
TX,Mcallen,2023,Police,p23,"$40,173,018.00"
TX,Mcallen,2024,General Fund,,
TX,Mcallen,2024,Police,,
TX,Mcallen,2025,General Fund,,
TX,Mcallen,2025,Police,,
TX,Mckinney,2018,General Fund,gf18,"$137,244,473.00"
TX,Mckinney,2018,Police,p18,"$34,234,748.00"
TX,Mckinney,2019,General Fund,gf19,"$149,102,970.00"
TX,Mckinney,2019,Police,p19,"$37,096,996.00"
TX,Mckinney,2020,General Fund,gf20,"$157,910,917.00"
TX,Mckinney,2020,Police,p20,"$39,699,073.00"
TX,Mckinney,2021,General Fund,gf21,"$159,359,824.00"
TX,Mckinney,2021,Police,p21,"$40,789,865.00"
TX,Mckinney,2022,General Fund,gf22,"$171,351,415.00"
TX,Mckinney,2022,Police,p22,"$44,026,880.00"
TX,Mckinney,2023,General Fund,gf23,"$190,637,228.00"
TX,Mckinney,2023,Police,p23,"$47,445,155.00"
TX,Mckinney,2024,General Fund,,
TX,Mckinney,2024,Police,,
TX,Mckinney,2025,General Fund,,
TX,Mckinney,2025,Police,,
TX,Mesquite,2018,General Fund,gf18,"$113,948,180.00"
TX,Mesquite,2018,Police,p18,"$33,799,970.00"
TX,Mesquite,2019,General Fund,gf19,"$123,343,020.00"
TX,Mesquite,2019,Police,p19,"$36,475,740.00"
TX,Mesquite,2020,General Fund,gf20,"$131,471,730.00"
TX,Mesquite,2020,Police,p20,"$39,205,380.00"
TX,Mesquite,2021,General Fund,gf21,"$132,581,710.00"
TX,Mesquite,2021,Police,p21,"$41,105,000.00"
TX,Mesquite,2022,General Fund,gf22,"$144,055,990.00"
TX,Mesquite,2022,Police,p22,"$43,732,620.00"
TX,Mesquite,2023,General Fund,gf23,"$155,643,740.00"
TX,Mesquite,2023,Police,p23,"$45,424,000.00"
TX,Mesquite,2024,General Fund,,
TX,Mesquite,2024,Police,,
TX,Mesquite,2025,General Fund,,
TX,Mesquite,2025,Police,,
TX,Mexia,2018,General Fund,gf18,"$7,242,834.00"
TX,Mexia,2018,Police,p18,"$1,927,118.00"
TX,Mexia,2019,General Fund,gf19,"$7,491,779.00"
TX,Mexia,2019,Police,p19,"$2,027,795.00"
TX,Mexia,2020,General Fund,gf20,"$7,506,717.00"
TX,Mexia,2020,Police,p20,"$2,112,575.00"
TX,Mexia,2021,General Fund,gf21,"$7,657,874.00"
TX,Mexia,2021,Police,p21,"$1,647,107.00"
TX,Mexia,2022,General Fund,gf22,"$8,206,600.00"
TX,Mexia,2022,Police,p22,"$1,869,191.00"
TX,Mexia,2023,General Fund,gf23,"$7,812,248.00"
TX,Mexia,2023,Police,p23,"$1,853,105.00"
TX,Mexia,2024,General Fund,,
TX,Mexia,2024,Police,,
TX,Mexia,2025,General Fund,,
TX,Mexia,2025,Police,,
TX,Midland,2018,General Fund,gf18,"$112,148,668.00"
TX,Midland,2018,Police,p18,"$27,093,358.00"
TX,Midland,2019,General Fund,gf19,"$128,144,910.80"
TX,Midland,2019,Police,p19,"$28,958,468.00"
TX,Midland,2020,General Fund,gf20,"$142,629,337.00"
TX,Midland,2020,Police,p20,"$34,261,414.00"
TX,Midland,2021,General Fund,gf21,"$135,391,704.00"
TX,Midland,2021,Police,p21,"$35,119,422.00"
TX,Midland,2022,General Fund,gf22,"$137,666,537.00"
TX,Midland,2022,Police,p22,"$35,343,635.00"
TX,Midland,2023,General Fund,gf23,"$148,550,541.00"
TX,Midland,2023,Police,p23,"$38,963,132.00"
TX,Midland,2024,General Fund,,"$167,492,295.00"
TX,Midland,2024,Police,,"$45,413,378.00"
TX,Midland,2025,General Fund,,
TX,Midland,2025,Police,,
TX,Missouri City,2018,General Fund,gf18,"$48,157,672.00"
TX,Missouri City,2018,Police,p18,"$13,636,763.00"
TX,Missouri City,2019,General Fund,gf19,"$51,456,355.00"
TX,Missouri City,2019,Police,p19,"$13,605,533.00"
TX,Missouri City,2020,General Fund,gf20,"$54,591,174.00"
TX,Missouri City,2020,Police,p20,"$14,313,714.00"
TX,Missouri City,2021,General Fund,gf21,"$64,734,636.00"
TX,Missouri City,2021,Police,p21,"$14,358,162.00"
TX,Missouri City,2022,General Fund,gf22,"$68,106,191.00"
TX,Missouri City,2022,Police,p22,"$14,355,040.00"
TX,Missouri City,2023,General Fund,gf23,"$64,831,881.00"
TX,Missouri City,2023,Police,p23,"$15,534,626.00"
TX,Missouri City,2024,General Fund,,
TX,Missouri City,2024,Police,,
TX,Missouri City,2025,General Fund,,
TX,Missouri City,2025,Police,,
TX,New Braunfels,2018,General Fund,gf18,"$82,567,014.00"
TX,New Braunfels,2018,Police,p18,"$17,276,791.00"
TX,New Braunfels,2019,General Fund,gf19,"$89,023,181.00"
TX,New Braunfels,2019,Police,p19,"$18,917,862.00"
TX,New Braunfels,2020,General Fund,gf20,"$96,000,036.00"
TX,New Braunfels,2020,Police,p20,"$20,470,896.00"
TX,New Braunfels,2021,General Fund,gf21,"$95,883,960.00"
TX,New Braunfels,2021,Police,p21,"$19,809,904.00"
TX,New Braunfels,2022,General Fund,gf22,"$114,930,447.00"
TX,New Braunfels,2022,Police,p22,"$23,202,084.00"
TX,New Braunfels,2023,General Fund,gf23,"$130,267,387.00"
TX,New Braunfels,2023,Police,p23,"$26,293,163.00"
TX,New Braunfels,2024,General Fund,,
TX,New Braunfels,2024,Police,,
TX,New Braunfels,2025,General Fund,,
TX,New Braunfels,2025,Police,,
TX,Odessa,2018,General Fund,gf18,"$86,682,026.00"
TX,Odessa,2018,Police,p18,"$27,293,513.00"
TX,Odessa,2019,General Fund,gf19,"$93,653,995.00"
TX,Odessa,2019,Police,p19,"$28,429,869.00"
TX,Odessa,2020,General Fund,gf20,"$99,430,783.00"
TX,Odessa,2020,Police,p20,"$29,732,918.00"
TX,Odessa,2021,General Fund,gf21,"$99,801,365.00"
TX,Odessa,2021,Police,p21,"$29,988,342.00"
TX,Odessa,2022,General Fund,gf22,"$101,329,509.00"
TX,Odessa,2022,Police,p22,"$31,514,927.00"
TX,Odessa,2023,General Fund,gf23,"$109,174,118.00"
TX,Odessa,2023,Police,p23,"$33,385,156.00"
TX,Odessa,2024,General Fund,,
TX,Odessa,2024,Police,,
TX,Odessa,2025,General Fund,,
TX,Odessa,2025,Police,,
TX,Pflugerville,2018,General Fund,gf18,"$34,666,711.00"
TX,Pflugerville,2018,Police,p18,"$12,792,705.00"
TX,Pflugerville,2019,General Fund,gf19,"$37,578,059.00"
TX,Pflugerville,2019,Police,p19,"$13,511,506.00"
TX,Pflugerville,2020,General Fund,gf20,"$42,201,781.00"
TX,Pflugerville,2020,Police,p20,"$14,439,610.00"
TX,Pflugerville,2021,General Fund,gf21,"$48,209,876.00"
TX,Pflugerville,2021,Police,p21,"$15,109,497.00"
TX,Pflugerville,2022,General Fund,gf22,"$59,037,639.00"
TX,Pflugerville,2022,Police,p22,"$14,158,316.00"
TX,Pflugerville,2023,General Fund,gf23,"$59,758,597.00"
TX,Pflugerville,2023,Police,p23,"$15,915,329.00"
TX,Pflugerville,2024,General Fund,,
TX,Pflugerville,2024,Police,,
TX,Pflugerville,2025,General Fund,,
TX,Pflugerville,2025,Police,,
TX,Plano,2018,General Fund,gf18,"$303,652,338.00"
TX,Plano,2018,Police,p18,"$71,933,591.00"
TX,Plano,2019,General Fund,gf19,"$317,349,631.00"
TX,Plano,2019,Police,p19,"$76,476,489.00"
TX,Plano,2020,General Fund,gf20,"$333,973,522.00"
TX,Plano,2020,Police,p20,"$78,554,485.00"
TX,Plano,2021,General Fund,gf21,"$327,736,332.00"
TX,Plano,2021,Police,p21,"$76,478,173.00"
TX,Plano,2022,General Fund,gf22,"$353,733,563.00"
TX,Plano,2022,Police,p22,"$82,370,706.00"
TX,Plano,2023,General Fund,gf23,"$360,529,459.00"
TX,Plano,2023,Police,p23,"$88,433,858.00"
TX,Plano,2024,General Fund,,
TX,Plano,2024,Police,,
TX,Plano,2025,General Fund,,
TX,Plano,2025,Police,,
TX,Rosenberg,2018,General Fund,gf18,"$30,936,622.00"
TX,Rosenberg,2018,Police,p18,"$9,060,819.00"
TX,Rosenberg,2019,General Fund,gf19,"$37,203,301.00"
TX,Rosenberg,2019,Police,p19,"$9,612,017.00"
TX,Rosenberg,2020,General Fund,gf20,"$36,553,695.00"
TX,Rosenberg,2020,Police,p20,"$10,130,979.00"
TX,Rosenberg,2021,General Fund,gf21,"$36,773,979.00"
TX,Rosenberg,2021,Police,p21,"$10,639,718.00"
TX,Rosenberg,2022,General Fund,gf22,"$36,107,048.00"
TX,Rosenberg,2022,Police,p22,"$11,542,658.00"
TX,Rosenberg,2023,General Fund,gf23,"$35,332,407.00"
TX,Rosenberg,2023,Police,p23,"$12,234,310.00"
TX,Rosenberg,2024,General Fund,,
TX,Rosenberg,2024,Police,,
TX,Rosenberg,2025,General Fund,,
TX,Rosenberg,2025,Police,,
TX,San Antonio,2018,General Fund,gf18,"$1,196,017,236.00"
TX,San Antonio,2018,Police,p18,"$442,310,547.00"
TX,San Antonio,2019,General Fund,gf19,"$1,260,996,230.00"
TX,San Antonio,2019,Police,p19,"$456,335,077.00"
TX,San Antonio,2020,General Fund,gf20,"$1,278,428,170.00"
TX,San Antonio,2020,Police,p20,"$179,091,284.00"
TX,San Antonio,2021,General Fund,gf21,"$1,287,347,241.00"
TX,San Antonio,2021,Police,p21,"$486,506,918.00"
